:IngredientName,IngredientType,Unit,Unit,Unit,Unit,Unit,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe
"CALIB ITEM 8",Analog,"GDR_CalibItem8\Next","GDR_CalibItem8\Config","","GDR_CalibItem8\Next","",104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033,104.548033
"CALIB ITEM 9",Analog,"GDR_CalibItem9\Next","GDR_CalibItem9\Config","","GDR_CalibItem9\Next","",-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944,-448.568944
"CALIB ITEM 10",Analog,"GDR_CalibItem10\Next","GDR_CalibItem10\Config","","GDR_CalibItem10\Next","",817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936,817.713936
"CALIB ITEM 11",Analog,"GDR_CalibItem11\Next","GDR_CalibItem11\Config","","GDR_CalibItem11\Next","",-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437,-189.359437
"CALIB ITEM 12",Analog,"GDR_CalibItem12\Next","GDR_CalibItem12\Config","","GDR_CalibItem12\Next","",-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652,-18.9948652
"CALIB ITEM 13",Analog,"GDR_CalibItem13\Next","GDR_CalibItem13\Config","","GDR_CalibItem13\Next","",132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768,132.1491768
"CALIB ITEM 14",Analog,"GDR_CalibItem14\Next","GDR_CalibItem14\Config","","GDR_CalibItem14\Next","",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"CALIB ITEM 15",Analog,"GDR_CalibItem15\Next","GDR_CalibItem15\Config","","GDR_CalibItem15\Next","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CALIB ITEM 16",Analog,"GDR_CalibItem16\Next","GDR_CalibItem16\Config","","GDR_CalibItem16\Next","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CALIB ITEM 17",Analog,"GDR_CalibItem17\Next","GDR_CalibItem17\Config","","GDR_CalibItem17\Next","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CALIB ITEM 18",Analog,"GDR_CalibItem18\Next","GDR_CalibItem18\Config","","GDR_CalibItem18\Next","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
